Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartDateTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.611780600,4.5781,4.5781,0.0000,0.0686,4.5933,1.9041,2.6892,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.616358700,2.3273,2.3273,0.0000,0.0876,2.5870,0.6300,1.9570,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.618686000,1.9394,1.9394,0.0000,0.3525,1.6375,0.2769,1.3606,3.9119,18.2701,9.3775,4532.6301,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.620625400,3.8228,3.8228,0.0000,0.0506,3.8993,2.9224,0.9769,20.2426,0.9373,-16.3307,4534.5695,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.624448200,5.7644,5.7644,0.0000,0.1291,5.8221,0.3515,5.4706,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.630212600,9.9731,9.9731,0.0000,0.1909,9.8333,0.4641,9.3692,11.5927,11.1973,8.6499,4544.1567,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.640185700,5.0636,5.0636,0.0000,0.0511,5.1787,2.7833,2.3954,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.645249300,0.8264,0.8264,0.0000,0.1692,0.7218,0.2027,0.5191,7.7533,2.4805,3.8394,4559.1934,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.646075700,3.5303,3.5303,0.0000,0.0676,3.6178,0.3320,3.2858,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.649606000,3.9602,3.9602,0.0000,0.1600,3.8756,0.4675,3.4081,5.8771,15.7110,1.8762,4563.5501,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.653566200,1.2608,1.2608,0.0000,0.0754,2.6521,2.6521,0.0000,17.6279,2.7462,-11.7508,4567.5103,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.654827000,6.1722,6.1722,0.0000,1.4687,4.8610,0.3567,4.5043,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.660999200,5.7889,5.7889,0.0000,0.1614,5.7553,0.3327,5.4226,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.666788100,5.1915,5.1915,0.0000,0.1314,5.1125,0.3322,4.7803,7.1522,15.2695,10.4757,4580.7322,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.671979600,1.6864,1.6864,0.0000,0.0524,2.6078,2.6078,0.0000,NA,NA,NA,NA,NA,NA,NA
